DatasetID	FileSynapseName	FileDownloadName	fileType	FileSynID	parentId	projectId	subpoolOrLaneID
ENCSR506YMX	tagAlign_ENCSR506YMX_T_lymphocyte.sorted.tagAlign.gz	tagAlign_ENCSR506YMX_T_lymphocyte.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249607	syn52249604	syn29530512	all
ENCSR506YMX	tagAlign_ENCSR506YMX_Luminal_epithelial_cell.sorted.tagAlign.gz	tagAlign_ENCSR506YMX_Luminal_epithelial_cell.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249609	syn52249608	syn29530512	all
ENCSR506YMX	tagAlign_ENCSR506YMX_T_lymphocyte.sorted.tagAlign.gz.tbi	tagAlign_ENCSR506YMX_T_lymphocyte.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249605	syn52249604	syn29530512	all
ENCSR506YMX	tagAlign_ENCSR506YMX_Luminal_epithelial_cell.sorted.tagAlign.gz.tbi	tagAlign_ENCSR506YMX_Luminal_epithelial_cell.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249610	syn52249608	syn29530512	all
ENCSR506YMX	tagAlign_ENCSR506YMX_Luminal_epithelial_cell.tsv	tagAlign_ENCSR506YMX_Luminal_epithelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186640	syn52185799	syn29530512	all
ENCSR506YMX	tagAlign_ENCSR506YMX_Vascular_smooth_muscle_cell.tsv	tagAlign_ENCSR506YMX_Vascular_smooth_muscle_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186715	syn52185799	syn29530512	all
ENCSR506YMX	tagAlign_ENCSR506YMX_Tuft_cell.tsv	tagAlign_ENCSR506YMX_Tuft_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186726	syn52185799	syn29530512	all
ENCSR506YMX	tagAlign_ENCSR506YMX_Goblet_cell.tsv	tagAlign_ENCSR506YMX_Goblet_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186729	syn52185799	syn29530512	all
ENCSR506YMX	tagAlign_ENCSR506YMX_T_lymphocyte.tsv	tagAlign_ENCSR506YMX_T_lymphocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186735	syn52185799	syn29530512	all
ENCSR506YMX	ENCSR506YMX.html	ENCSR506YMX.html	QC HTML	syn52119973	syn52118179	syn29530512	ENCSR506YMX
ENCSR538FPK	ENCSR538FPK.atac.qc.hg38.metadata.tsv	ENCSR538FPK.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119994	syn52118179	syn29530512	ENCSR538FPK
ENCSR538FPK	ENCSR538FPK.atac.filter.fragments.hg38.tsv.gz	ENCSR538FPK.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119947	syn52118179	syn29530512	ENCSR538FPK
ENCSR538FPK	ENCSR538FPK.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR538FPK.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119940	syn52118179	syn29530512	ENCSR538FPK
ENCSR538FPK	ENCSR538FPK_ClusterMetadata.tsv	ENCSR538FPK_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52189939	syn52185814	syn29530512	all
ENCSR538FPK	tagAlign_ENCSR538FPK_Fibroblast.tsv	tagAlign_ENCSR538FPK_Fibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190193	syn52185814	syn29530512	all
ENCSR538FPK	tagAlign_ENCSR538FPK_Endothelial_cell.tsv	tagAlign_ENCSR538FPK_Endothelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190978	syn52185814	syn29530512	all
ENCSR538FPK	tagAlign_ENCSR538FPK_T_lymphocyte.tsv	tagAlign_ENCSR538FPK_T_lymphocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190992	syn52185814	syn29530512	all
ENCSR538FPK	tagAlign_ENCSR538FPK_Smooth_muscle_cell.tsv	tagAlign_ENCSR538FPK_Smooth_muscle_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52191248	syn52185814	syn29530512	all
ENCSR538FPK	tagAlign_ENCSR538FPK_Macrophage.tsv	tagAlign_ENCSR538FPK_Macrophage.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52191303	syn52185814	syn29530512	all
ENCSR538FPK	tagAlign_ENCSR538FPK_Cardiomyocyte.tsv	tagAlign_ENCSR538FPK_Cardiomyocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52191664	syn52185814	syn29530512	all
ENCSR538FPK	ENCSR538FPK.html	ENCSR538FPK.html	QC HTML	syn52119937	syn52118179	syn29530512	ENCSR538FPK
ENCSR660NEE	ENCSR660NEE.atac.qc.hg38.metadata.tsv	ENCSR660NEE.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119988	syn52118179	syn29530512	ENCSR660NEE
ENCSR660NEE	ENCSR660NEE.atac.filter.fragments.hg38.tsv.gz	ENCSR660NEE.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119934	syn52118179	syn29530512	ENCSR660NEE
ENCSR660NEE	ENCSR660NEE.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR660NEE.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119928	syn52118179	syn29530512	ENCSR660NEE
ENCSR660NEE	ENCSR660NEE_ClusterMetadata.tsv	ENCSR660NEE_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52187305	syn52185802	syn29530512	all
ENCSR660NEE	tagAlign_ENCSR660NEE_Fibroblast.tsv	tagAlign_ENCSR660NEE_Fibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187139	syn52185802	syn29530512	all
ENCSR660NEE	tagAlign_ENCSR660NEE_Vascular_smooth_muscle_cell.tsv	tagAlign_ENCSR660NEE_Vascular_smooth_muscle_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187209	syn52185802	syn29530512	all
ENCSR660NEE	tagAlign_ENCSR660NEE_Mast_cell.tsv	tagAlign_ENCSR660NEE_Mast_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187215	syn52185802	syn29530512	all
ENCSR660NEE	tagAlign_ENCSR660NEE_Schwann_cell.tsv	tagAlign_ENCSR660NEE_Schwann_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187237	syn52185802	syn29530512	all
ENCSR660NEE	tagAlign_ENCSR660NEE_Endothelial_cell.tsv	tagAlign_ENCSR660NEE_Endothelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187255	syn52185802	syn29530512	all
ENCSR660NEE	tagAlign_ENCSR660NEE_Macrophage.tsv	tagAlign_ENCSR660NEE_Macrophage.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187285	syn52185802	syn29530512	all
ENCSR660NEE	tagAlign_ENCSR660NEE_T_lymphocyte.tsv	tagAlign_ENCSR660NEE_T_lymphocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187291	syn52185802	syn29530512	all
ENCSR660NEE	tagAlign_ENCSR660NEE_Smooth_muscle_cell.tsv	tagAlign_ENCSR660NEE_Smooth_muscle_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187304	syn52185802	syn29530512	all
ENCSR660NEE	ENCSR660NEE.html	ENCSR660NEE.html	QC HTML	syn52119926	syn52118179	syn29530512	ENCSR660NEE
ENCSR718WGE	ENCSR718WGE.atac.qc.hg38.metadata.tsv	ENCSR718WGE.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52120004	syn52118179	syn29530512	ENCSR718WGE
ENCSR718WGE	ENCSR718WGE.atac.filter.fragments.hg38.tsv.gz	ENCSR718WGE.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119982	syn52118179	syn29530512	ENCSR718WGE
ENCSR718WGE	ENCSR718WGE.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR718WGE.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119976	syn52118179	syn29530512	ENCSR718WGE
ENCSR718WGE	ENCSR718WGE_ClusterMetadata.tsv	ENCSR718WGE_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52191529	syn52185815	syn29530512	all
ENCSR718WGE	tagAlign_ENCSR718WGE_Type_II_pneumocyte.tsv	tagAlign_ENCSR718WGE_Type_II_pneumocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52191067	syn52185815	syn29530512	all
ENCSR718WGE	tagAlign_ENCSR718WGE_Macrophage.tsv	tagAlign_ENCSR718WGE_Macrophage.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52191306	syn52185815	syn29530512	all
ENCSR718WGE	tagAlign_ENCSR718WGE_Endothelial_cell.tsv	tagAlign_ENCSR718WGE_Endothelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52191513	syn52185815	syn29530512	all
ENCSR718WGE	tagAlign_ENCSR718WGE_T_lymphocyte.tsv	tagAlign_ENCSR718WGE_T_lymphocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52191528	syn52185815	syn29530512	all
ENCSR718WGE	ENCSR718WGE.html	ENCSR718WGE.html	QC HTML	syn52119975	syn52118179	syn29530512	ENCSR718WGE
ENCSR776EOI	ENCSR776EOI.atac.qc.hg38.metadata.tsv	ENCSR776EOI.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119996	syn52118179	syn29530512	ENCSR776EOI
ENCSR776EOI	ENCSR776EOI.atac.filter.fragments.hg38.tsv.gz	ENCSR776EOI.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119951	syn52118179	syn29530512	ENCSR776EOI
ENCSR776EOI	ENCSR776EOI.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR776EOI.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119949	syn52118179	syn29530512	ENCSR776EOI
ENCSR776EOI	ENCSR776EOI_ClusterMetadata.tsv	ENCSR776EOI_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52191283	syn52185816	syn29530512	all
ENCSR776EOI	tagAlign_ENCSR776EOI_Fibroblast.tsv	tagAlign_ENCSR776EOI_Fibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190881	syn52185816	syn29530512	all
ENCSR776EOI	tagAlign_ENCSR776EOI_Macrophage.tsv	tagAlign_ENCSR776EOI_Macrophage.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190973	syn52185816	syn29530512	all
ENCSR776EOI	tagAlign_ENCSR776EOI_Cardiomyocyte.tsv	tagAlign_ENCSR776EOI_Cardiomyocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190998	syn52185816	syn29530512	all
ENCSR776EOI	tagAlign_ENCSR776EOI_Mesothelial_cell.tsv	tagAlign_ENCSR776EOI_Mesothelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52191280	syn52185816	syn29530512	all
ENCSR776EOI	ENCSR776EOI.html	ENCSR776EOI.html	QC HTML	syn52119945	syn52118179	syn29530512	ENCSR776EOI
ENCSR796RXX	ENCSR796RXX.atac.qc.hg38.metadata.tsv	ENCSR796RXX.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52120001	syn52118179	syn29530512	ENCSR796RXX
ENCSR796RXX	ENCSR796RXX.atac.filter.fragments.hg38.tsv.gz	ENCSR796RXX.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119967	syn52118179	syn29530512	ENCSR796RXX
ENCSR796RXX	ENCSR796RXX.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR796RXX.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119963	syn52118179	syn29530512	ENCSR796RXX
ENCSR796RXX	ENCSR796RXX_ClusterMetadata.tsv	ENCSR796RXX_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52189189	syn52185813	syn29530512	all
ENCSR796RXX	tagAlign_ENCSR796RXX_Follicular_cell.tsv	tagAlign_ENCSR796RXX_Follicular_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52189910	syn52185813	syn29530512	all
ENCSR796RXX	tagAlign_ENCSR796RXX_Fibroblast.tsv	tagAlign_ENCSR796RXX_Fibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52189927	syn52185813	syn29530512	all
ENCSR796RXX	tagAlign_ENCSR796RXX_Endothelial_cell.tsv	tagAlign_ENCSR796RXX_Endothelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52189938	syn52185813	syn29530512	all
ENCSR796RXX	ENCSR796RXX.html	ENCSR796RXX.html	QC HTML	syn52119962	syn52118179	syn29530512	ENCSR796RXX
ENCSR822GXQ	ENCSR822GXQ.atac.qc.hg38.metadata.tsv	ENCSR822GXQ.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52120000	syn52118179	syn29530512	ENCSR822GXQ
ENCSR822GXQ	ENCSR822GXQ.atac.filter.fragments.hg38.tsv.gz	ENCSR822GXQ.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119970	syn52118179	syn29530512	ENCSR822GXQ
ENCSR822GXQ	ENCSR822GXQ.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR822GXQ.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119961	syn52118179	syn29530512	ENCSR822GXQ
ENCSR822GXQ	ENCSR822GXQ_ClusterMetadata.tsv	ENCSR822GXQ_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52187740	syn52185806	syn29530512	all
ENCSR822GXQ	tagAlign_ENCSR822GXQ_Endothelial_cell.tsv	tagAlign_ENCSR822GXQ_Endothelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187739	syn52185806	syn29530512	all
ENCSR822GXQ	tagAlign_ENCSR822GXQ_T_lymphocyte.tsv	tagAlign_ENCSR822GXQ_T_lymphocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187742	syn52185806	syn29530512	all
ENCSR822GXQ	tagAlign_ENCSR822GXQ_Macrophage.tsv	tagAlign_ENCSR822GXQ_Macrophage.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187832	syn52185806	syn29530512	all
ENCSR822GXQ	tagAlign_ENCSR822GXQ_Vascular_smooth_muscle_cell.tsv	tagAlign_ENCSR822GXQ_Vascular_smooth_muscle_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190735	syn52185806	syn29530512	all
ENCSR822GXQ	tagAlign_ENCSR822GXQ_Basal_epithelial_cell.tsv	tagAlign_ENCSR822GXQ_Basal_epithelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190749	syn52185806	syn29530512	all
ENCSR822GXQ	tagAlign_ENCSR822GXQ_Fibroblast.tsv	tagAlign_ENCSR822GXQ_Fibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52190974	syn52185806	syn29530512	all
ENCSR822GXQ	ENCSR822GXQ.html	ENCSR822GXQ.html	QC HTML	syn52119959	syn52118179	syn29530512	ENCSR822GXQ
ENCSR845QFX	ENCSR845QFX.atac.qc.hg38.metadata.tsv	ENCSR845QFX.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119989	syn52118179	syn29530512	ENCSR845QFX
ENCSR845QFX	ENCSR845QFX.atac.filter.fragments.hg38.tsv.gz	ENCSR845QFX.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119927	syn52118179	syn29530512	ENCSR845QFX
ENCSR845QFX	ENCSR845QFX.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR845QFX.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119925	syn52118179	syn29530512	ENCSR845QFX
ENCSR845QFX	ENCSR845QFX_ClusterMetadata.tsv	ENCSR845QFX_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52188690	syn52185811	syn29530512	all
ENCSR845QFX	tagAlign_ENCSR845QFX_Endothelial_cell.tsv	tagAlign_ENCSR845QFX_Endothelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52188629	syn52185811	syn29530512	all
ENCSR845QFX	tagAlign_ENCSR845QFX_Luminal_epithelial_cell.1.tsv	tagAlign_ENCSR845QFX_Luminal_epithelial_cell.1.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52188689	syn52185811	syn29530512	all
ENCSR845QFX	tagAlign_ENCSR845QFX_Luminal_epithelial_cell.2.tsv	tagAlign_ENCSR845QFX_Luminal_epithelial_cell.2.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52188706	syn52185811	syn29530512	all
ENCSR845QFX	tagAlign_ENCSR845QFX_Luminal_epithelial_cell.3.tsv	tagAlign_ENCSR845QFX_Luminal_epithelial_cell.3.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52188709	syn52185811	syn29530512	all
ENCSR845QFX	tagAlign_ENCSR845QFX_Fibroblast.tsv	tagAlign_ENCSR845QFX_Fibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52188713	syn52185811	syn29530512	all
ENCSR845QFX	tagAlign_ENCSR845QFX_Vascular_smooth_muscle_cell.tsv	tagAlign_ENCSR845QFX_Vascular_smooth_muscle_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52189132	syn52185811	syn29530512	all
ENCSR845QFX	ENCSR845QFX.html	ENCSR845QFX.html	QC HTML	syn52119921	syn52118179	syn29530512	ENCSR845QFX
ENCSR848EID	ENCSR848EID.atac.qc.hg38.metadata.tsv	ENCSR848EID.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119997	syn52118179	syn29530512	ENCSR848EID
ENCSR848EID	ENCSR848EID.atac.filter.fragments.hg38.tsv.gz	ENCSR848EID.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119956	syn52118179	syn29530512	ENCSR848EID
ENCSR848EID	ENCSR848EID.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR848EID.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119954	syn52118179	syn29530512	ENCSR848EID
ENCSR848EID	ENCSR848EID_ClusterMetadata.tsv	ENCSR848EID_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52187040	syn52185801	syn29530512	all
ENCSR848EID	tagAlign_ENCSR848EID_Gastric_chief_cell.tsv	tagAlign_ENCSR848EID_Gastric_chief_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187039	syn52185801	syn29530512	all
ENCSR848EID	tagAlign_ENCSR848EID_Macrophage.tsv	tagAlign_ENCSR848EID_Macrophage.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187041	syn52185801	syn29530512	all
ENCSR848EID	tagAlign_ENCSR848EID_Luminal_epithelial_cell.tsv	tagAlign_ENCSR848EID_Luminal_epithelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187042	syn52185801	syn29530512	all
ENCSR848EID	tagAlign_ENCSR848EID_T_lymphocyte.tsv	tagAlign_ENCSR848EID_T_lymphocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187047	syn52185801	syn29530512	all
ENCSR848EID	tagAlign_ENCSR848EID_Fibroblast.tsv	tagAlign_ENCSR848EID_Fibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52187050	syn52185801	syn29530512	all
ENCSR848EID	ENCSR848EID.html	ENCSR848EID.html	QC HTML	syn52119953	syn52118179	syn29530512	ENCSR848EID
ENCSR868ZEI	ENCSR868ZEI.atac.qc.hg38.metadata.tsv	ENCSR868ZEI.atac.qc.hg38.metadata.tsv	ATAC barcode metrics table	syn52119992	syn52118179	syn29530512	ENCSR868ZEI
ENCSR868ZEI	ENCSR868ZEI.atac.filter.fragments.hg38.tsv.gz	ENCSR868ZEI.atac.filter.fragments.hg38.tsv.gz	ATAC fragment file	syn52119939	syn52118179	syn29530512	ENCSR868ZEI
ENCSR868ZEI	ENCSR868ZEI.atac.filter.fragments.hg38.tsv.gz.tbi	ENCSR868ZEI.atac.filter.fragments.hg38.tsv.gz.tbi	ATAC fragment file Tabix index	syn52119938	syn52118179	syn29530512	ENCSR868ZEI
ENCSR868ZEI	ENCSR868ZEI_ClusterMetadata.tsv	ENCSR868ZEI_stats_tagAlign_cellTypes_file.tsv	cluster metadata table	syn52186565	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Smooth_muscle_cell.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_Smooth_muscle_cell.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249561	syn52249559	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Mast_cell.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_Mast_cell.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249565	syn52249563	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Endothelial_cell.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_Endothelial_cell.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249567	syn52249566	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Myofibroblast.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_Myofibroblast.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249570	syn52249569	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Schwann_cell.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_Schwann_cell.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249575	syn52249572	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_T_lymphocyte.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_T_lymphocyte.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249579	syn52249578	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Fibroblast.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_Fibroblast.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249592	syn52249581	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Macrophage.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_Macrophage.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249597	syn52249594	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Vascular_smooth_muscle_cell.sorted.tagAlign.gz	tagAlign_ENCSR868ZEI_Vascular_smooth_muscle_cell.sorted.tagAlign.gz	cluster pseudobulk ATAC sorted tagAlign	syn52249603	syn52249598	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Smooth_muscle_cell.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_Smooth_muscle_cell.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249562	syn52249559	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Mast_cell.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_Mast_cell.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249564	syn52249563	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Endothelial_cell.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_Endothelial_cell.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249568	syn52249566	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Myofibroblast.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_Myofibroblast.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249571	syn52249569	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Schwann_cell.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_Schwann_cell.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249577	syn52249572	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_T_lymphocyte.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_T_lymphocyte.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249580	syn52249578	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Fibroblast.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_Fibroblast.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249593	syn52249581	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Macrophage.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_Macrophage.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249595	syn52249594	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Vascular_smooth_muscle_cell.sorted.tagAlign.gz.tbi	tagAlign_ENCSR868ZEI_Vascular_smooth_muscle_cell.sorted.tagAlign.gz.tbi	cluster pseudobulk ATAC sorted tagAlign Tabix index	syn52249599	syn52249598	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Mast_cell.tsv	tagAlign_ENCSR868ZEI_Mast_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186312	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_T_lymphocyte.tsv	tagAlign_ENCSR868ZEI_T_lymphocyte.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186316	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Macrophage.tsv	tagAlign_ENCSR868ZEI_Macrophage.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186349	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Vascular_smooth_muscle_cell.tsv	tagAlign_ENCSR868ZEI_Vascular_smooth_muscle_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186397	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Endothelial_cell.tsv	tagAlign_ENCSR868ZEI_Endothelial_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186420	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Schwann_cell.tsv	tagAlign_ENCSR868ZEI_Schwann_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186421	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Myofibroblast.tsv	tagAlign_ENCSR868ZEI_Myofibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186422	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Fibroblast.tsv	tagAlign_ENCSR868ZEI_Fibroblast.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186564	syn52185798	syn29530512	all
ENCSR868ZEI	tagAlign_ENCSR868ZEI_Smooth_muscle_cell.tsv	tagAlign_ENCSR868ZEI_Smooth_muscle_cell.tsv	cluster pseudobulk ATAC unsorted tagAlign	syn52186568	syn52185798	syn29530512	all
ENCSR868ZEI	ENCSR868ZEI.html	ENCSR868ZEI.html	QC HTML	syn52119933	syn52118179	syn29530512	ENCSR868ZEI
