ROW_ID	ROW_VERSION	ROW_ETAG	id	name	subpool	description	createdOn	createdBy	etag	modifiedOn	modifiedBy	type	currentVersion	parentId	benefactorId	projectId	dataFileHandleId	dataFileSizeBytes	dataFileMD5Hex	dataFileConcreteType	dataFileBucket	dataFileKey	md5_google
52244680	1	bf25d0e9-4a77-43e3-bcad-8b0792dc337d	syn52244680	bamtofastq_S1_L003_R1_001.fastq.gz			1691174047492	3330650	bf25d0e9-4a77-43e3-bcad-8b0792dc337d	1691174047593	3330650	file	1	syn52193633	syn52117441	syn29530512	127611120	927280949	e31c7d859dded3c99c62b5a6a9700228	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/6be49786-c5c0-4f98-b639-c7989fab8c96/bamtofastq_S1_L003_R1_001.fastq.gz	
52244681	1	ec6863a5-d2eb-493f-b3ad-79d41512592d	syn52244681	bamtofastq_S1_L003_R2_001.fastq.gz			1691174065124	3330650	ec6863a5-d2eb-493f-b3ad-79d41512592d	1691174065228	3330650	file	1	syn52193633	syn52117441	syn29530512	127611121	668730469	aeccdb15aa32363f5f6d38f793a37fc9	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/22069f15-aa0f-47da-8014-4c618267300c/bamtofastq_S1_L003_R2_001.fastq.gz	
52244682	1	857f1434-ad51-4e45-b697-97a033c0c13f	syn52244682	bamtofastq_S1_L003_R3_001.fastq.gz			1691174084173	3330650	857f1434-ad51-4e45-b697-97a033c0c13f	1691174084279	3330650	file	1	syn52193633	syn52117441	syn29530512	127611122	955416009	69cae44301fd0e76071a1dbd68e40594	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/19813ea9-0ad9-48d8-96e2-dcab8557f746/bamtofastq_S1_L003_R3_001.fastq.gz	
52244683	1	f97b650d-e742-4b28-bfec-5a9381dd2e1b	syn52244683	bamtofastq_S1_L004_I1_001.fastq.gz			1691174095288	3330650	f97b650d-e742-4b28-bfec-5a9381dd2e1b	1691174095395	3330650	file	1	syn52193633	syn52117441	syn29530512	127611123	404171784	6a9b5dff3a78d585b685b1b94402d4fd	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/6e230a9a-cebd-40fa-bd67-8574e9e1bd8c/bamtofastq_S1_L004_I1_001.fastq.gz	
52244684	1	5b3afe97-c91c-4835-863c-cffffa60a7d3	syn52244684	bamtofastq_S1_L004_R1_001.fastq.gz			1691174115503	3330650	5b3afe97-c91c-4835-863c-cffffa60a7d3	1691174115609	3330650	file	1	syn52193633	syn52117441	syn29530512	127611126	912809513	66e75e1c8c33542833e5636cf4e79676	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/d8b19b75-270e-466b-8ac5-4cb28e083beb/bamtofastq_S1_L004_R1_001.fastq.gz	
52244685	1	867a4580-21c8-44d7-ac7b-8f26c38b2cf4	syn52244685	bamtofastq_S1_L004_R2_001.fastq.gz			1691174136763	3330650	867a4580-21c8-44d7-ac7b-8f26c38b2cf4	1691174136869	3330650	file	1	syn52193633	syn52117441	syn29530512	127611127	660001300	7de9afea7212043c105f30a98113ebd2	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/41ad29cc-2f26-4d06-a7a8-31dd52ad74af/bamtofastq_S1_L004_R2_001.fastq.gz	
52244686	1	16afbc8d-4d2f-46d1-bce7-412052168904	syn52244686	bamtofastq_S1_L004_R3_001.fastq.gz			1691174154058	3330650	16afbc8d-4d2f-46d1-bce7-412052168904	1691174154156	3330650	file	1	syn52193633	syn52117441	syn29530512	127611128	942733204	ca35fb8307d1b9e99b441fabacfad025	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/e1ff490a-5da0-440b-ae84-338827c7394b/bamtofastq_S1_L004_R3_001.fastq.gz	
52244691	1	509dd7a9-1db3-482c-9280-edb87304d833	syn52244691	SRR13592271_1.fastq.gz			1691174300352	3330650	509dd7a9-1db3-482c-9280-edb87304d833	1691174300468	3330650	file	1	syn52193634	syn52117441	syn29530512	127611138	5641973274	ad0b9721ff06b145a6abeb4e5943c9a1	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/cc0a06f4-df8a-4c5d-b535-34e4a91f2b9e/SRR13592271_1.fastq.gz	
52244738	1	7f90f1d5-9f2e-4252-aeff-8de4d3586c36	syn52244738	SRR13592271_2.fastq.gz			1691174414361	3330650	7f90f1d5-9f2e-4252-aeff-8de4d3586c36	1691174414529	3330650	file	1	syn52193634	syn52117441	syn29530512	127611186	5995689221	b54493ca8b4c0e35525181066016f76f	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/1868a9ab-8371-4716-b423-f50ca312c40a/SRR13592271_2.fastq.gz	
52244739	1	e4d785fe-907a-490c-bdac-67573245e980	syn52244739	bamtofastq_S1_L001_I1_001.fastq.gz			1691174425830	3330650	e4d785fe-907a-490c-bdac-67573245e980	1691174425936	3330650	file	1	syn52193635	syn52117441	syn29530512	127611187	310369146	a41740f070268de5ac1d1610f37632f3	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/e783cef2-aea1-494e-b407-9ec057e7c2d6/bamtofastq_S1_L001_I1_001.fastq.gz	
52244742	1	20ebc7ac-79bd-47a3-8b2a-5e07079ba60f	syn52244742	bamtofastq_S1_L001_R1_001.fastq.gz			1691174444392	3330650	20ebc7ac-79bd-47a3-8b2a-5e07079ba60f	1691174444498	3330650	file	1	syn52193635	syn52117441	syn29530512	127611189	695128350	abbf8be90d2e9a6788aedd8bb7a60855	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/f2def899-d1e9-4074-854d-fb1fff739d5c/bamtofastq_S1_L001_R1_001.fastq.gz	
52244751	1	41b6f5fb-2629-485a-9858-4992486accba	syn52244751	bamtofastq_S1_L001_R2_001.fastq.gz			1691174461292	3330650	41b6f5fb-2629-485a-9858-4992486accba	1691174461410	3330650	file	1	syn52193635	syn52117441	syn29530512	127611197	502467468	2a2b6ab228166b1727748942f64eba2d	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b43fc674-423e-45ed-b3b7-927ce925beb6/bamtofastq_S1_L001_R2_001.fastq.gz	
52244754	1	333dfe8b-b027-46ac-8b11-55caf04d6111	syn52244754	bamtofastq_S1_L001_R3_001.fastq.gz			1691174479394	3330650	333dfe8b-b027-46ac-8b11-55caf04d6111	1691174479499	3330650	file	1	syn52193635	syn52117441	syn29530512	127611199	717462034	8b174521ab927acd3a0bc804f473ed38	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/61b792b4-4818-40f3-bd05-31da72c5672d/bamtofastq_S1_L001_R3_001.fastq.gz	
52244755	1	ec3cabb5-2a00-40d4-a541-455a34cab767	syn52244755	bamtofastq_S1_L002_I1_001.fastq.gz			1691174486039	3330650	ec3cabb5-2a00-40d4-a541-455a34cab767	1691174486156	3330650	file	1	syn52193635	syn52117441	syn29530512	127611200	309599322	b3e9b0833d30773b63048ee8232e9962	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/ce98284f-5013-4226-a77d-44b01338a337/bamtofastq_S1_L002_I1_001.fastq.gz	
52244762	1	a02ab784-c8da-4f29-9454-98ab78c28bc8	syn52244762	bamtofastq_S1_L002_R1_001.fastq.gz			1691174505665	3330650	a02ab784-c8da-4f29-9454-98ab78c28bc8	1691174505777	3330650	file	1	syn52193635	syn52117441	syn29530512	127611207	691042354	0a1304835c8b01cbee009de0f0f0957c	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b75d10e0-0f4e-4911-a74d-808301dd1ba1/bamtofastq_S1_L002_R1_001.fastq.gz	
52244763	1	963503ab-02df-4c94-b091-da8ba51aaac3	syn52244763	bamtofastq_S1_L002_R2_001.fastq.gz			1691174518449	3330650	963503ab-02df-4c94-b091-da8ba51aaac3	1691174518574	3330650	file	1	syn52193635	syn52117441	syn29530512	127611208	500821934	efcc06cc1808e9e46a1734a2fb989b01	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/834dbcfd-a4b3-40cd-9c9c-eb66fd6e95ef/bamtofastq_S1_L002_R2_001.fastq.gz	
52244765	1	8147fe3f-d158-4b1c-879e-e6715ec7e2f3	syn52244765	bamtofastq_S1_L002_R3_001.fastq.gz			1691174534611	3330650	8147fe3f-d158-4b1c-879e-e6715ec7e2f3	1691174534742	3330650	file	1	syn52193635	syn52117441	syn29530512	127611209	715655081	49cf1b7ae74be5299ac7d04562fdbe1d	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/3a51b7cc-0a16-450c-a7f5-bfb2df530ff6/bamtofastq_S1_L002_R3_001.fastq.gz	
52244766	1	b9e95122-3626-46ac-93b9-ab67610d844e	syn52244766	bamtofastq_S1_L003_I1_001.fastq.gz			1691174542361	3330650	b9e95122-3626-46ac-93b9-ab67610d844e	1691174542459	3330650	file	1	syn52193635	syn52117441	syn29530512	127611210	321841305	4731b38c2e1c09584d581a7a7870b935	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/9833f6fa-209c-4e28-81f4-4db99c5b5c2f/bamtofastq_S1_L003_I1_001.fastq.gz	
52244770	1	e97aca90-5a8a-4216-83ec-c6db449d1e9e	syn52244770	bamtofastq_S1_L003_R1_001.fastq.gz			1691174559021	3330650	e97aca90-5a8a-4216-83ec-c6db449d1e9e	1691174559167	3330650	file	1	syn52193635	syn52117441	syn29530512	127611214	718983803	bc4b656f69693861d0bedf78026afff7	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/29c232ce-4b2b-4fc3-8129-38ae64194692/bamtofastq_S1_L003_R1_001.fastq.gz	
52244773	1	f989d6e9-a554-4540-a4d4-68ee8f697dba	syn52244773	bamtofastq_S1_L003_R2_001.fastq.gz			1691174573288	3330650	f989d6e9-a554-4540-a4d4-68ee8f697dba	1691174573406	3330650	file	1	syn52193635	syn52117441	syn29530512	127611217	520693243	6ac1e05ba729736eefa45fa4f0c58347	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/4a824849-9d17-46b5-a513-d267cb458fb3/bamtofastq_S1_L003_R2_001.fastq.gz	
52244774	1	c9881d1a-4ab6-4b44-936c-96bae8e55336	syn52244774	bamtofastq_S1_L003_R3_001.fastq.gz			1691174588939	3330650	c9881d1a-4ab6-4b44-936c-96bae8e55336	1691174589045	3330650	file	1	syn52193635	syn52117441	syn29530512	127611218	742235301	5ab1e843f4fe48cac98df9d2f7995a7e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/73aaf7f6-7483-4bd1-a900-36a2d85c9fb8/bamtofastq_S1_L003_R3_001.fastq.gz	
52244775	1	b92c7deb-19fb-4a98-9bc9-174ccf746733	syn52244775	bamtofastq_S1_L004_I1_001.fastq.gz			1691174596673	3330650	b92c7deb-19fb-4a98-9bc9-174ccf746733	1691174596768	3330650	file	1	syn52193635	syn52117441	syn29530512	127611219	318619988	f84cb915bdd1b1ca025d6f5477edfb3e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/c66ce151-2e01-4e19-b091-c6af3faae7e2/bamtofastq_S1_L004_I1_001.fastq.gz	
52244783	1	bac280c4-51bb-493a-b7c3-88a922bb3f22	syn52244783	bamtofastq_S1_L004_R1_001.fastq.gz			1691174610794	3330650	bac280c4-51bb-493a-b7c3-88a922bb3f22	1691174610954	3330650	file	1	syn52193635	syn52117441	syn29530512	127611226	709351369	eea4bf227a9c3e38209e2ad18fb1aaff	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/8fe2aee5-dca9-4593-9959-aa78c5129df4/bamtofastq_S1_L004_R1_001.fastq.gz	
52244795	1	23514970-73c7-47f9-829e-c4e1d7dfce6b	syn52244795	bamtofastq_S1_L004_R2_001.fastq.gz			1691174622222	3330650	23514970-73c7-47f9-829e-c4e1d7dfce6b	1691174622340	3330650	file	1	syn52193635	syn52117441	syn29530512	127611238	515393942	8c4a2665e5e3fcbfadc1f563453990c2	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/c9664665-3d78-4d20-93bc-fe853115577c/bamtofastq_S1_L004_R2_001.fastq.gz	
52244797	1	0330edf6-6fb9-411f-b194-1702ef8f9700	syn52244797	bamtofastq_S1_L004_R3_001.fastq.gz			1691174637427	3330650	0330edf6-6fb9-411f-b194-1702ef8f9700	1691174637534	3330650	file	1	syn52193635	syn52117441	syn29530512	127611240	734769242	a242ad96901d9adc05eda807e8561149	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/6707c511-9a2f-46e6-8ebc-bae670d46afb/bamtofastq_S1_L004_R3_001.fastq.gz	
52244799	1	25c2b1ee-55e5-4366-94e5-68b7d9ec6c72	syn52244799	bamtofastq_S1_L001_I1_001.fastq.gz			1691174648531	3330650	25c2b1ee-55e5-4366-94e5-68b7d9ec6c72	1691174648634	3330650	file	1	syn52193636	syn52117441	syn29530512	127611241	310796128	29220bdc6dfc12b60cc06e90e9160130	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/365d4e78-3a59-4148-bdc9-0c9c48c74b94/bamtofastq_S1_L001_I1_001.fastq.gz	
52244803	1	49935faf-c581-441d-ab55-5d41e8f6bc66	syn52244803	bamtofastq_S1_L001_R1_001.fastq.gz			1691174663828	3330650	49935faf-c581-441d-ab55-5d41e8f6bc66	1691174663928	3330650	file	1	syn52193636	syn52117441	syn29530512	127611245	695582422	32d2e212dc06f4fcfaf5d6eed1595786	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/dfc3b71a-7681-4ff5-8e71-5b35e7a0b6e3/bamtofastq_S1_L001_R1_001.fastq.gz	
52244811	1	c8661cfd-41d1-4b35-ba34-6ccbcd2bd978	syn52244811	bamtofastq_S1_L001_R2_001.fastq.gz			1691174676378	3330650	c8661cfd-41d1-4b35-ba34-6ccbcd2bd978	1691174676484	3330650	file	1	syn52193636	syn52117441	syn29530512	127611252	503057126	a8be621d0327527493b7f0fd1ed0945d	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b5938fac-8bd9-477c-9868-742017104ec1/bamtofastq_S1_L001_R2_001.fastq.gz	
52244820	1	4b4d1cb1-74a2-475f-b1ba-14c5f80ae0da	syn52244820	bamtofastq_S1_L001_R3_001.fastq.gz			1691174694637	3330650	4b4d1cb1-74a2-475f-b1ba-14c5f80ae0da	1691174694741	3330650	file	1	syn52193636	syn52117441	syn29530512	127611261	717526331	eaf073ce5b56bdb7b9faa0a530456786	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/08a17ef1-6e5d-40cc-868f-95c73817f40f/bamtofastq_S1_L001_R3_001.fastq.gz	
52244821	1	17f14c56-c70b-4d99-b6a5-38f4b1f5e6ee	syn52244821	bamtofastq_S1_L002_I1_001.fastq.gz			1691174702016	3330650	17f14c56-c70b-4d99-b6a5-38f4b1f5e6ee	1691174702132	3330650	file	1	syn52193636	syn52117441	syn29530512	127611262	309154093	41741b62bed45785ae811ce25df7e5cf	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/3e100946-20fe-48fa-b968-045f4b5671cf/bamtofastq_S1_L002_I1_001.fastq.gz	
52244823	1	7e9b1086-ad22-4fb0-9201-e314e605c2b7	syn52244823	bamtofastq_S1_L002_R1_001.fastq.gz			1691174715303	3330650	7e9b1086-ad22-4fb0-9201-e314e605c2b7	1691174715411	3330650	file	1	syn52193636	syn52117441	syn29530512	127611265	690255251	17aba0fa155346c145536760ff6a8f47	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/66816995-ad5c-46dd-8673-1529ce2e5525/bamtofastq_S1_L002_R1_001.fastq.gz	
52244829	1	e325a6a4-a753-452a-ab5e-b6bf30f6892b	syn52244829	bamtofastq_S1_L002_R2_001.fastq.gz			1691174726952	3330650	e325a6a4-a753-452a-ab5e-b6bf30f6892b	1691174727047	3330650	file	1	syn52193636	syn52117441	syn29530512	127611272	499651869	76ba36e165262d1f693b0610d9951420	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/9071ed56-1963-43cf-8f63-b15ed1fbcbb0/bamtofastq_S1_L002_R2_001.fastq.gz	
52244836	1	0d072b34-29d7-451d-9812-eed09090f8f9	syn52244836	bamtofastq_S1_L002_R3_001.fastq.gz			1691174745533	3330650	0d072b34-29d7-451d-9812-eed09090f8f9	1691174745657	3330650	file	1	syn52193636	syn52117441	syn29530512	127611282	713076543	d93ca6c31ee5433413ded03d2259e02b	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/48a899de-9b36-4765-bb15-75b60d568830/bamtofastq_S1_L002_R3_001.fastq.gz	
52244837	1	0b94843d-c255-4aa3-a45d-cd9cfc64b06d	syn52244837	bamtofastq_S1_L003_I1_001.fastq.gz			1691174756134	3330650	0b94843d-c255-4aa3-a45d-cd9cfc64b06d	1691174756234	3330650	file	1	syn52193636	syn52117441	syn29530512	127611283	320385803	47f268f3cf8f423ec3fce56ed0423ac7	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/d2454603-9b2f-4360-8161-698c5771e041/bamtofastq_S1_L003_I1_001.fastq.gz	
52244838	1	32efa41a-c279-4de5-8442-fb1823540a4a	syn52244838	bamtofastq_S1_L003_R1_001.fastq.gz			1691174780723	3330650	32efa41a-c279-4de5-8442-fb1823540a4a	1691174780828	3330650	file	1	syn52193636	syn52117441	syn29530512	127611284	716566959	5c472e9f19884ecd37a744b0cbdca5ea	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/34139fe4-ecb1-4b65-ad0c-f5154ecf4459/bamtofastq_S1_L003_R1_001.fastq.gz	
52244839	1	e174530a-0903-475d-9d26-ef212a555d96	syn52244839	bamtofastq_S1_L003_R2_001.fastq.gz			1691174794330	3330650	e174530a-0903-475d-9d26-ef212a555d96	1691174794430	3330650	file	1	syn52193636	syn52117441	syn29530512	127611285	518240176	db04b7a3538f304d6f923188ec0ecfd2	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/6f964550-b103-4b19-969e-7a58dea837cb/bamtofastq_S1_L003_R2_001.fastq.gz	
52244840	1	43af8976-3cc4-4528-a4dd-12b6df468824	syn52244840	bamtofastq_S1_L003_R3_001.fastq.gz			1691174809900	3330650	43af8976-3cc4-4528-a4dd-12b6df468824	1691174810002	3330650	file	1	syn52193636	syn52117441	syn29530512	127611286	737933476	a04c7e444facd7db75af88c382cdd03d	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/3bcea4a9-4d81-4c6b-9262-8de23c3acf86/bamtofastq_S1_L003_R3_001.fastq.gz	
52244843	1	1917d463-d654-4f5d-897d-ed8a74c1442c	syn52244843	bamtofastq_S1_L004_I1_001.fastq.gz			1691174819258	3330650	1917d463-d654-4f5d-897d-ed8a74c1442c	1691174819361	3330650	file	1	syn52193636	syn52117441	syn29530512	127611289	317273023	b15023b4aee2e6a7c1a09e5ba81e8b5d	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/51651262-3c81-4457-8e27-140d4fc763ff/bamtofastq_S1_L004_I1_001.fastq.gz	
52244844	1	4b3c2a61-6513-406d-a7ee-74097facea85	syn52244844	bamtofastq_S1_L004_R1_001.fastq.gz			1691174836786	3330650	4b3c2a61-6513-406d-a7ee-74097facea85	1691174836893	3330650	file	1	syn52193636	syn52117441	syn29530512	127611290	707060286	b6c6868652ce6730dcd347f0683285d6	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/e9c2643b-db43-42f7-b882-e1a606d20ee2/bamtofastq_S1_L004_R1_001.fastq.gz	
52244846	1	9225fbf3-a7a4-4b69-96ad-a3aa63d4fc0d	syn52244846	bamtofastq_S1_L004_R2_001.fastq.gz			1691174849336	3330650	9225fbf3-a7a4-4b69-96ad-a3aa63d4fc0d	1691174849429	3330650	file	1	syn52193636	syn52117441	syn29530512	127611292	512705183	edf65764c111ace4b89ee8351608c5db	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b330098f-1f65-4c5a-b1f1-2531d7cbc611/bamtofastq_S1_L004_R2_001.fastq.gz	
52244847	1	7b8d1937-6d9b-443e-9511-5482ce7d74c0	syn52244847	bamtofastq_S1_L004_R3_001.fastq.gz			1691174866532	3330650	7b8d1937-6d9b-443e-9511-5482ce7d74c0	1691174866644	3330650	file	1	syn52193636	syn52117441	syn29530512	127611295	730342283	0fef188fbdb7aa3e368a7e124d215011	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/fe04edc6-894a-46c3-9c37-8c3215b54bdf/bamtofastq_S1_L004_R3_001.fastq.gz	
52244848	1	7293a15f-6a7c-428a-b658-c49ce5d08ac4	syn52244848	bamtofastq_S1_L001_I1_001.fastq.gz			1691174874471	3330650	7293a15f-6a7c-428a-b658-c49ce5d08ac4	1691174874566	3330650	file	1	syn52193637	syn52117441	syn29530512	127611296	314979303	5f1e386398ed2411f141e945e8f528ea	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/4e8b3110-c10a-4bc4-9965-c391842f780e/bamtofastq_S1_L001_I1_001.fastq.gz	
52244849	1	7726f2e4-a7fd-4bd1-aaee-07192c73e97f	syn52244849	bamtofastq_S1_L001_R1_001.fastq.gz			1691174894986	3330650	7726f2e4-a7fd-4bd1-aaee-07192c73e97f	1691174895097	3330650	file	1	syn52193637	syn52117441	syn29530512	127611297	701798546	dadf6be440e0a320ab9c0fa9b4dd8789	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/0f3e7934-49bb-4b93-a298-bc64cbdce747/bamtofastq_S1_L001_R1_001.fastq.gz	
52244850	1	7279ee67-d04e-4c9e-b34a-652a8efd3c3a	syn52244850	bamtofastq_S1_L001_R2_001.fastq.gz			1691174907740	3330650	7279ee67-d04e-4c9e-b34a-652a8efd3c3a	1691174907867	3330650	file	1	syn52193637	syn52117441	syn29530512	127611298	511411738	84930b7f17ece40ae9188d9c76e020f9	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/8fa49adf-06b4-40fc-b70d-a4c6522ebc3b/bamtofastq_S1_L001_R2_001.fastq.gz	
52244851	1	8f54edd9-d2d2-4df9-8421-2314cdb2a3e6	syn52244851	bamtofastq_S1_L001_R3_001.fastq.gz			1691174922101	3330650	8f54edd9-d2d2-4df9-8421-2314cdb2a3e6	1691174922206	3330650	file	1	syn52193637	syn52117441	syn29530512	127611301	724351331	50ec082d28aad560168b0109ecba9949	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/9bb18dfa-5e0d-41a4-a4dc-6772d08cdcb6/bamtofastq_S1_L001_R3_001.fastq.gz	
52244852	1	946f8fdb-ac7c-4338-8b11-64176bc624fb	syn52244852	bamtofastq_S1_L002_I1_001.fastq.gz			1691174929657	3330650	946f8fdb-ac7c-4338-8b11-64176bc624fb	1691174929764	3330650	file	1	syn52193637	syn52117441	syn29530512	127611302	312066947	95de3242653270c956d535225ba80bf4	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/41f59472-b49d-4f7b-bd52-774b493a44d3/bamtofastq_S1_L002_I1_001.fastq.gz	
52244854	1	d89e4236-7c60-4d16-ae46-f395be530846	syn52244854	bamtofastq_S1_L002_R1_001.fastq.gz			1691174942334	3330650	d89e4236-7c60-4d16-ae46-f395be530846	1691174942433	3330650	file	1	syn52193637	syn52117441	syn29530512	127611303	693328081	70f04adff76307d679c23d1047b7723e	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/92f7daff-c6d3-4a30-81bd-9121cb8d1920/bamtofastq_S1_L002_R1_001.fastq.gz	
52244855	1	4fa99af1-0b8f-4b5d-9f97-28c7ff2deff5	syn52244855	bamtofastq_S1_L002_R2_001.fastq.gz			1691174956897	3330650	4fa99af1-0b8f-4b5d-9f97-28c7ff2deff5	1691174957003	3330650	file	1	syn52193637	syn52117441	syn29530512	127611305	505567780	eb50f00059b6fbc5140a39119a7702a7	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/484c061f-24a5-4770-bd68-9f2982fdb760/bamtofastq_S1_L002_R2_001.fastq.gz	
52244856	1	0f8cc953-2fee-49d2-acea-62b126ecc767	syn52244856	bamtofastq_S1_L002_R3_001.fastq.gz			1691174975440	3330650	0f8cc953-2fee-49d2-acea-62b126ecc767	1691174975544	3330650	file	1	syn52193637	syn52117441	syn29530512	127611307	717474095	2516c96b89a51c9e6ee6818b531524f1	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/b6be1105-c178-48d8-8e08-6219fe0ab361/bamtofastq_S1_L002_R3_001.fastq.gz	
52244857	1	d47c72b0-7c26-4640-80e3-0979781c0406	syn52244857	bamtofastq_S1_L003_I1_001.fastq.gz			1691174982591	3330650	d47c72b0-7c26-4640-80e3-0979781c0406	1691174982723	3330650	file	1	syn52193637	syn52117441	syn29530512	127611308	325007689	81c2af36a8355683e4746f49330b2f28	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/e2545458-9ad2-4ac0-a990-f7ec291a1b03/bamtofastq_S1_L003_I1_001.fastq.gz	
52244860	1	9b1de236-1dc0-4fb5-bbcc-52e86bde9e37	syn52244860	bamtofastq_S1_L003_R1_001.fastq.gz			1691174997235	3330650	9b1de236-1dc0-4fb5-bbcc-52e86bde9e37	1691174997341	3330650	file	1	syn52193637	syn52117441	syn29530512	127611311	723175385	3160cc6a4314a8e7baa30f8e240ebc91	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/e46f053d-c008-4de3-a94c-192280c8fb03/bamtofastq_S1_L003_R1_001.fastq.gz	
52244861	1	500725e2-e8ca-473f-a12d-497ff0093bf5	syn52244861	bamtofastq_S1_L003_R2_001.fastq.gz			1691175008937	3330650	500725e2-e8ca-473f-a12d-497ff0093bf5	1691175009052	3330650	file	1	syn52193637	syn52117441	syn29530512	127611312	527132298	31d23822f4eef203c713b395b01244ab	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/eaca0bf8-73bf-4134-ad4f-fede3cc92b49/bamtofastq_S1_L003_R2_001.fastq.gz	
52244862	1	96de607b-a4cc-45f0-b24d-75fd681bae86	syn52244862	bamtofastq_S1_L003_R3_001.fastq.gz			1691175027570	3330650	96de607b-a4cc-45f0-b24d-75fd681bae86	1691175027674	3330650	file	1	syn52193637	syn52117441	syn29530512	127611313	746173076	10fb0e104787cb85722827abea79f368	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/0b5902f6-8a9b-4278-b7cf-351075d44aa0/bamtofastq_S1_L003_R3_001.fastq.gz	
52244863	1	dd0d862a-598b-42af-9536-145cc6815ce7	syn52244863	bamtofastq_S1_L004_I1_001.fastq.gz			1691175034937	3330650	dd0d862a-598b-42af-9536-145cc6815ce7	1691175035050	3330650	file	1	syn52193637	syn52117441	syn29530512	127611314	320001258	204a76291bd61956e1903329086f2484	org.sagebionetworks.repo.model.file.S3FileHandle	proddata.sagebase.org	3330650/73b2e2bf-0cbd-4d70-ac9f-0edaf040e726/bamtofastq_S1_L004_I1_001.fastq.gz	
